platform,comment,timestamp,username,sentimen
YouTube,Ray Suryo ..itu sok ..pinter ...jend panci ...,15 menit yang lalu,@PakdeBudiman-th3kl,Netral
YouTube,"Jika sekelompok orang ada melihat seorang pencuri melakukan pencurian, lalu melapor ke masyarakat, yg seperti ini apa termasuk pencemaran nama baik??? Bolehkah pencuri itu lapor balik mereka yg menuduh. Kalau seperti ini jika melihat sesuatu yg dianggap salah ya lebih baik diamlah",1 menit yang lalu,@kaspiahhatta7375,Netral
YouTube,"Walaupun pak Jokowi menunjukkan ijasah aslinya, yakinkah roi dan kawan kawannya percaya? Pasti tetap cari cari permasslahannya. Karena orang sakit hati ada aja ulahnya. 
Penggugat blm akan diam kl belum mati dipenjara.",15 menit yang lalu,@sudihartofransiskusantoniu6301,Netral
YouTube,Jika kebohongan roy soryo muncul..maka kami harap aparat penegak hukum  proses pencemaran nama baik..pak jokowi..hukum seberat2nya.,15 menit yang lalu,@RendyMaster-mh3xf,Netral
YouTube,SDH Roy Suryo siap2 aj di salembah jualan ikan asin😁😆,15 menit yang lalu,@TinaToon-r3f,Netral
YouTube,Pitnah lebih kejam dari pada pembunuhan jadi harus di hukum mati...!,15 menit yang lalu,@WasiroKrngkng,Netral
YouTube,"Kemaren yg bilang cukup tunjukan biar gak bikin gaduh...SDH di tunjukan masih saja gak percaya,orang kalau hatinya SDH ada kebencian terhadap orang lain gak akan mudah percaya.",15 menit yang lalu,@cakzain.,Netral
YouTube,Siap² masuk lagi le. 😅,15 menit yang lalu,@aritresno5394,Netral
YouTube,"Saya sebagai masyarakat, ingin Roy Suryo dan Sengkuni amin rais,dan kroni kroni nya,di penjara, aamiin 🙏",15 menit yang lalu,@blackkobra9942,Netral
YouTube,Berubah drs ke Ir  bangsat-bangsat?,15 menit yang lalu,@Indahnadingintin,Netral
YouTube,"😂 padahal polisinya sarjana sekolah pendidikan menengah atas...
Gimana mau audit forensik ya kalo gk muncul di media",15 menit yang lalu,@merpatibalappinggiran45,Netral
YouTube,Maayarakat indonesia udah tau kalo PANCI dkk itu akan masuk boi,15 menit yang lalu,@CleaR-o3f,Netral
YouTube,Roy panci dan gerombolanya menggali kuburanya sendiri,15 menit yang lalu,@ekoalif2618,Netral
YouTube,Roy roy sok imut banget 😂😂😂,15 menit yang lalu,@muhajirsailor1293,Netral
YouTube,Masyarakat aja yg di jual barisan sakit hati ini.kapan Lo sembuh mas roy,15 menit yang lalu,@AuroraBorealis-q7k,Netral
YouTube,Mau ibu2 emangx knp klau ibu2x kacau n mmprovokasi,15 menit yang lalu,@LeoNardo-o2x,Netral
YouTube,Biar punya pendidikan tapi goblok apa untungnya dan dapat apa kalau sudah tau ijasahnya pak jokowi,15 menit yang lalu,@CikaSefiani,Netral
YouTube,"Bagi siapapun yang ingin membuktikan keaslian ijazah pejabat"" publik di negeri konoha, anda akan di pidana.
Waspadalah...
Waspadalah...",15 menit yang lalu,@anthonywijaya2606,Netral
YouTube,Jgn Ats nama masyarakat pak,15 menit yang lalu,@AnieMihaBalo,Netral
YouTube,SDM rendah,15 menit yang lalu,@AzisOhang,Netral
YouTube,Sekalipun ijazah pak jokowi ASLI..tetap ngk akan percaya bagi pembenci pak jokowi..karna hatinya pembenci sudah dihinggapi oleh iblis,15 menit yang lalu,@erwinnadifa821,Netral
YouTube,Roy Suryo Roy Suryo...otakmu ada dipantatmu,15 menit yang lalu,@alvarido601,Netral
YouTube,Kalimat nya di ubah yang tadi pasti palsu menjadi curiga.,16 menit yang lalu,@m_n1784,Netral
YouTube,Semoga hakimnya trima amplop yg tebal biar jokodok aman dr jeri besinya sama antek2nya yg dungu2 gk waras😊😊,16 menit yang lalu,@AverillErill,Netral
YouTube,Berbicara hukum dan kejujuran dari mulut seorang karuptor,16 menit yang lalu,@mosesvito322,Netral
YouTube,"Sentimen ya si RS...ibu2 dibawa, lah kalo salah atau bener ya gk peduli gender atau status...penilaian saya selaku masuarakat ini sudah benar lewat jalur hukum...biar gak brisik lama2 tp saran saya proses nya harus transparan biar yg salah atau siapa yg benar, benar2 secara adil",16 menit yang lalu,@ahmadzulalthuhroni548,Netral
YouTube,Eman sipasi kesetaraan terus baru wanita tak boleh dituntut mana logika si roy.,16 menit yang lalu,@Arnawa-zj8xe,Netral
YouTube,Asli tapi palsuu,16 menit yang lalu,@akhsop5398,Netral
YouTube,"Sebetul nya Suryo itu yg sangat bodoh 
Di indonesia kerja aj pakai ijasah 
Kecuali ngarit rumput dak pakai ijasah apalagi mau jadi presiden",16 menit yang lalu,@mustofankelana4806,Netral
YouTube,Sasaran pada UGM,16 menit yang lalu,@dogitdm3831,Netral
YouTube,Roy suryo dan tifa dll emg dr dulu benci jokowi maka mereka tetap ingin jatuhkan jokowi. Maling panci itu skit hati krn di pecat dr menteeri. Hampir semua yg menyerang jokowi itu pecatan yg sakit hati,16 menit yang lalu,@kembarsoundsystem0121,Netral
YouTube,"Roy suryo cari panggung simpati utk mencalonkan diri jadi anggota dewan lagi, sakit hati pernah di penjara jg hahaha, sudah ga laku roy suryo di kalangan partai",16 menit yang lalu,@AkarBaharmerah,Positif
YouTube,Seret semu Lok Jokowi punya izasah asli yg bikin di olok olok,16 menit yang lalu,@matkerno9937,Netral
YouTube,😂😂😂roy suryo ketawanya kayak orang yg lagi ketar ketir😂😂😂,16 menit yang lalu,@AbilMauza-p2w,Netral
YouTube,"Emangnya.pak.roi.surya.tipe.orang.yg.cari.gara.gara.dan
Suka.bikin.gaduh.indonesia..mungkin.kurang.kerjaan.kali",16 menit yang lalu,@AliSuseno-f9x,Netral
YouTube,"Memfitnah seorang Presiden berijazah palsu dimaklumkan sakti hati karena kalah berkompetisi (pilpres). Tapi selepas pensiun masih tetap difitnah itu adalah dendam pribadi untuk menghasut dgn menyebar kebohongan dan kebenciannya terhadap beliau, wajib si Roy cs menginap di hotel prodeo sepanjang akhir hidupnya
58% rakyat ayo kita berdoa",16 menit yang lalu,@ferrydamacus9389,Netral
YouTube,Tangkap aja roy suryo jangan bagi keliaran di indonesia,16 menit yang lalu,@JshukRi,Netral
YouTube,"Akan dibuka jurusan baru di ugm suka2nya muly0n0, dekannya lgsg beliau #maksabener",16 menit yang lalu,@yusufaydin5046,Netral
YouTube,Mulute Roy Suryo memang dah rusak mulut Dakjal,16 menit yang lalu,@MujA-ws2gf,Netral
YouTube,Hal remeh kayak gini di urusin,16 menit yang lalu,@caturdavid318,Netral
YouTube,roy suryo bukanya yg gak hafal Indonesia raya itu ya😅 yg pernag jadi menpora😅,16 menit yang lalu,@daniarsyahari7,Netral
YouTube,Klihatan wajah nya si Roy sudah pucat,16 menit yang lalu,@AuroraBorealis-q7k,Netral
YouTube,Pengacara tenang amat ya ga menggebu-gebu,16 menit yang lalu,@paturrahman4934,Netral
YouTube,Jokowi nya aj yg bertele tele.,16 menit yang lalu,@SahraPutri-j8f,Netral
YouTube,Senyum roy suryo senyum ketakutan,16 menit yang lalu,@taqyudinyudin6645,Netral
YouTube,Rou Suryo cuma bisa ngomong doang,16 menit yang lalu,@KadirinKadirin-ye4io,Netral
YouTube,Roy sukro siap siap 😂😂😂,16 menit yang lalu,@joeraganschannel5971,Netral
YouTube,Cuma cari² keributan doang,17 menit yang lalu,@ggofficial4411,Netral
YouTube,"Besok giliran terbukti asli dan ada yang di penjara ngeles lagi bilang ""di Kriminalisasi"".",17 menit yang lalu,@alxcgo7619,Netral
YouTube,Masyarakat Indonesia sudah pada tau RS ini lagi cari panggung,17 menit yang lalu,@budih2755,Netral
YouTube,Si roy nyinyir terus PK Jokowi kesabaran nya sudah berakhir .si Roy sok,17 menit yang lalu,@AuroraBorealis-q7k,Netral
YouTube,"negara lain sibuk perang dagang, sibuk mengatur strategi  militernya utk menjaga negara, nahh indo masih sibuk dg ijazah.....capek bgt",17 menit yang lalu,@ngegamelagi,Netral
YouTube,"Banyak orang lulusan universitas ternama tetapi TDK bisa berbuat apa2 hanya nyinyir melulu, sekarang sibuk menyalahkan pak Jokowi, orang2ini sebenarnya motifnya hanya iri hati kami masyarakat bangga kok dg pak Jokowi, semoga Tuhan mempermalukan mrk yg nyinyir.",17 menit yang lalu,@NinyomanSetiasih-t5c,Netral
YouTube,Roy lucu😂😂,17 menit yang lalu,@sukarno3172,Netral
YouTube,"Orang seperti Roy panci udah selayaknya masuk pesantren, menyusul Bambang Tri",17 menit yang lalu,@EkoGrab-p6w,Netral
YouTube,"biadab kelakuan jokowi, anak di jadi kan wapres, merubah undang2 konstitusi, menantu di jadikan wali kota, anak jadi ketua psi lalu maju di ajang pilgub jateng untung di gagalin lewat  hastag indonesia gelap, sepintar apa sih anakmu jokowi ???
pantes gak sih mereka ?
stop ya org indonesia, kalau ada pemimpin bikin pencitraan masuk gorong gorong, makan nasi di pinggir jalan, jangan mudah baper , dan jangan dianggap mereka merakyat, yg ada mereka "" nyusahin rakyat """,17 menit yang lalu,@yantiyan4103,Netral
YouTube,Siap siap Roy Suryo dgn teman teman mu ke nusa Kambangan baru kalian tau  doakan agar pak Roy Suryo dpt hukuman seumur hidup Karena mulut mu  adalah wc mu,17 menit yang lalu,@CastelloLavitta-ov8sv,Netral
YouTube,"Senyum nya Roy panci kelihatan terpaksa
Mungkin dia sdh sadar kalau ijazah bpk jokowi Asli",17 menit yang lalu,@susilohariono1305,Netral
YouTube,"Ini kategori hama / Virus dalam negri yg perlu di semprot pestisida,,",17 menit yang lalu,@Lekhan-x1n,Netral
YouTube,Yeee lapor ke institusi itu mah sama aja boong 😁,17 menit yang lalu,@Asepdeni-k9j,Netral
YouTube,ROY MAUNYA MENGELAK CARI PEMBENARAN SETELAH DILOPORKAN😂😂😂,17 menit yang lalu,@bambangsungkono8860,Netral
YouTube,Suryoo kalau memang benar harus di hukum mati semua,17 menit yang lalu,@nadiajoyanadia1992,Netral
YouTube,"Drama, coba kejar korupsi yg uang negara,",17 menit yang lalu,@alifaditya9375,Netral
YouTube,JOKOWI MANUSIA SAMPAH,17 menit yang lalu,@johnhai72,Netral
YouTube,Biar mampus Roy panci dipenjara,17 menit yang lalu,@santososantoso7278,Netral
YouTube,"menit ke 12:30  joko untuk apa menujukan pada mereka,,mereka ini siapa,, penegak hukum bukan ,,pangadilan jg bukan ...masyarakat tau klw roy suryo  cg itu hanya berdasarkan poto ijazah dr medsos ,pdhl kata telekatika masa meneliti bukan yg dr sunber aslinya untuk sebuah acuan,,,gk bermutu sekali ah",17 menit yang lalu (diedit),@edyobenk1350,Netral
YouTube,"Media gemblung apa sih perlunya roy itu , bkn siapa2 , gk usah lagi sebut nama itu gelandangan politik yg dungu .",17 menit yang lalu,@HanabangIrawan-nu7uo,Netral
YouTube,Udah roy mending jadi pengamat bokef lagi aja😂,17 menit yang lalu,@ZidanBilal-t4c,Netral
YouTube,Sanggat benci saya liat muka Roy Suryo cs kyk hebat sekali klo bnr pintar kenapa ngk mencalonkan presiden ajh jgn sok pintar yaa,17 menit yang lalu,@tonyton-s9i,Netral
YouTube,Masalah ijazah bikin gaduh. apalagi masalah ekonomi sangat bikin gaduh rakyat seindonesia. indoooo ohhhhh indoo kenapa keadaanmu beginiiiiiiiiiiiiii....,17 menit yang lalu,@BimbimPutra-x9l,Netral
YouTube,"Maksudnya apa ini, kok orang2 ini ngotot ngurusi ijazah pak jokowi, kurang kerjaan, negara sebesar ini fokus pd hal sepele, koruptor bebas dan maling negara tertawa",17 menit yang lalu,@Ragiljaya76,Netral
YouTube,Di penjarakan saja tu kurang kerajaan ❤,17 menit yang lalu,@Hasan-b3l7l,Netral
YouTube,Iya..Roy pekok mulai takut. He..he...ini harus di laporkan. Orang kok kepo dan benci.,17 menit yang lalu,@CairuSukmi,Netral
YouTube,Orang yang suka pitnah harus di jebloskan penjara sampai mati....!,17 menit yang lalu,@WasiroKrngkng,Netral
YouTube,Ijazahnya di edit 16 aprl 2025 😂,18 menit yang lalu,@ibrahimweins7232,Netral
YouTube,yang penting kerjanya mbh suryo...kl udah benci y kebaikan 100000000x y tetep benci bikin masalah aj.,18 menit yang lalu,@ARGAArab,Netral
YouTube,"bahas-bahas kriminalisasi sih roy, lah terus yang dia lakukan ke pak jokowi namanya apa anjir 🤣🤣",18 menit yang lalu,@Healing-Terus,Netral
YouTube,"Itu harusnya pihak UGM tangkat si Suryo panci lucu itu orang,",18 menit yang lalu,@heniwati2950,Netral
YouTube,Sikat roy panciii😂😂😂,18 menit yang lalu,@ipungpurwanto2635,Netral
YouTube,Bakal 3x lebaran kita aman dr hoax roy panci,18 menit yang lalu,@ookpunk,Netral
YouTube,JOKOWI TUKANG TIPU,18 menit yang lalu,@johnhai72,Netral
YouTube,"Jiaaah roy suryo framing mntn presiden laporkn ibu2,,,,😅😅😅😅😅😅",18 menit yang lalu,@tontonajavidio6540,Netral
YouTube,Km yg nuduh km yg buktiin panci suryo,18 menit yang lalu,@slametmamo7469,Netral
YouTube,"Saya setuju model pak Suharto, habisi orang2 yg suka  provokasi  dan penecah bangsa, artinya kita menghormati dan menjunjung tinggi persatuan dan kesatuan bangsa, ttp jika ada orang atau kelompok provokator dan subversi pemecah bangsa ibarat kanker ya harus dilakukan  dioperasi agar kanker tsb tidak menjalar lebih besar.",18 menit yang lalu (diedit),@edynuryanto3619,Netral
YouTube,Msh nglunjak dewa panci,18 menit yang lalu,@arifjkt9337,Netral
YouTube,Karakter jokowi aslinya nampak.. Jgn heran dulu banyk pengkritik ditahan di kasus kan. Inilah watak jokowi asli. Masalah sepele aja menuntut warganya sendiri 😂,18 menit yang lalu,@Tanca_1616,Netral
YouTube,Dia cuma ke kantor polisi doang tapi gak bawa ijasah udah ke baca suruh nunjukin ijasah ke wartawan aja gak mau,18 menit yang lalu,@Bohariari-x5m,Netral
YouTube,"Klo gk di pidanakan,, cocot nya nyocros terus😅😅😅 RS mulai cemas gk berani nyocros ijazah palsu lagi hehehe😅😅😅",18 menit yang lalu (diedit),@AlexArifin-u1h,Netral
YouTube,"Pak Jokowi pinter roy ,,,,dia tahu apa yg harus di lakukan,,,😂😂😂😂",18 menit yang lalu,@enikesnawati8603,Netral
YouTube,😂😂karna .skrang rakyat kecil aja .tau arti aspal .di karnakan opnom opnom yg kurang bertanggung jwb .,18 menit yang lalu,@AmirSidiq24,Netral
YouTube,"Makan jamur apa sih grup nya roy ini, halunya kok awet? 😂",18 menit yang lalu,@BumiUnik,Netral
YouTube,MAS ROI SENYUMMU ITU JELEK SEKALI MUAK KAMI LIHAT.,18 menit yang lalu,@ZainalWahid-r2x,Netral
YouTube,"roy ojo sebut mayrakat,yang ngotot itu orang orang km,huhhh",18 menit yang lalu,@sarifahoow6815,Netral
YouTube,"Tau nya asli dari mana, kejanggalan udh terlalu banyak, uji forensik biar semua percaya.",18 menit yang lalu,@irsab7493,Netral
YouTube,"Roy Suryo kok jadi main gender2an. Pakai kata2 biar rakyat indonesia menilai seorang mantN presiden melaporkan ibu2. Heyyyy bung, di mata hukum tdk ada memandang gender. Mau itu laki2, perempuan bahkan banci, kl sdh salah ya tetap salah. Ga ushlah anda mencari simpati dgn memainkan gender2an",18 menit yang lalu,@haditan7058,Positif
YouTube,PLIS YA TUNJUKKAN IJAZAH YG ASLI KE PUBLIK BIAR JANGAN BIKIN GADUH NGGK PENTING KAYAK GINI...KLW TIDAK DITUNJUKKAN AKAN GADUH BERLARUT LARUT...BODOH BANGET NGGK TU.BERLARUT2 NGURUSI IJAZAH NGGK JELAS ITU,18 menit yang lalu,@supparmanumar2583,Netral
YouTube,"ngapain jg tunjukin ke polisi? emang kami percaya instansi tsb? , tunjukin langsung ke masyarakat lah bodat",18 menit yang lalu (diedit),@Achilles_1986,Netral
YouTube,Roy Suryo ..knp yaa . Sprtix dia gsuka . SMA  pak jokowi,18 menit yang lalu,@AriaPratama-v6e,Netral
YouTube,dengan kasus ijazah. kasus oplosan  hilang beritanya.,18 menit yang lalu,@angonbebek1983,Netral
YouTube,Semoga pengadilan benar2 adil tdk ada kejadian spt paman usman..dan kal mengkuatirkan kerusuhan knp libation Hercules  ?? Kok pk Mafia pak ? Kan ada polisi,18 menit yang lalu (diedit),@stellykatili,Netral
YouTube,"Si roy dengan dalih membawa 2 ibu ibu biar seolah2 pihak pak jokowi tega bgt memenjarakan ibu² wkwkwk .

Nampak sudah panik si roy sebenernya cuman ya dibuat cengengesan aja biar seolah² biasa biasa aja 😅",18 menit yang lalu,@sahid_at1012,Netral
YouTube,Kenapa gak dulu dulu,18 menit yang lalu,@LindaBaru-rn5kz,Netral
YouTube,"Kalau beneran dapat di tunjukkan aslinya 
Roy dkk dipenjara seumur hidup
Tapi kalau ternyata ijazah palsu wiwi jangan di penjara cukup kembalikan uang cina yang di pinjam",18 menit yang lalu,@G...EinClass,Netral
YouTube,Roy Suryo benar asli sakit hati😅,19 menit yang lalu,@SupriyadiSupriyadi-ni5mc,Netral
YouTube,"Orang kalau udah iri dan dengki. Mau di tunjukin apapun ttep gk percaya 

Dia gk ingin kebenaran tp kehancuran pihak lawan 😅😅
Kita tunggu endingnya aja",19 menit yang lalu,@kikidarmawan6905,Netral
YouTube,Sekian lama yang punya ijazah palsu keluar karena ijazahnya sudah siap asli...hahaha,19 menit yang lalu,@andijambak8921,Netral
YouTube,Orang pintar sdh bisa liat jawapan2 si penurious panji yg muter2 ga tegas menjawap pertanyaan..ARTINYA 😂,19 menit yang lalu,@enricotaulu9698,Netral
YouTube,"hasut ujaran kebencian berkedok kajian ilmiah,,, dah lah lu takut jangan ngomong rakyat menilai atw kriminalisasi lu ja yg bego",19 menit yang lalu,@bamssky98,Netral
YouTube,"Jadi peneliti hebat itu berinovasi positif,,, bukan hanya sekedar tong kosong 😅",19 menit yang lalu,@bejochannelutomo9624,Netral
YouTube,"Anak asli, orang tua asli, dokter asli tapi akte kelahiran dituduh palsu disitu kadang gue bingung 😊😅",19 menit yang lalu (diedit),@adisuwandi3878,Netral
YouTube,Masyarakat MENILAI pemfitnah dan pencemarkan nama baik perlu dan wajib diproses biar gk terus menerus memfitnah,19 menit yang lalu,@bambangsungkono8860,Netral
YouTube,jokowi sumber masalah.😊,19 menit yang lalu,@agussalim-b9z,Netral
YouTube,"Panci dan gembel politik terlalu kepo sihh,,, bilang menghormati,, bilang kasus simpel,,, kenapa maksa suruh orang nunjukin ijazah nya,, padahal kan hak pribadi,, kenapa dari dulu waktu solo, waktu dki, dieam aja😂😂,,, manusia aneh,,, tuh udah dipengadilan siapa yg benar dan salah tinggal tunggu aja,, g usah ribut,, mending koruptor tuh urusin ga abis abis,, kalo bisa demo dpr biar hukum mati,, baru anda sekalian didukung rakyat 1000000 %",19 menit yang lalu (diedit),@Reply2,Netral
YouTube,"Negara lain udah sibuk dengan teknologi terbaru.
Indonesia masih ngurusin Ijazah...",19 menit yang lalu,@Yahyaelektrik.studio,Netral
YouTube,Tidak bisa tidur Roy Suryo CS😂😂😂,19 menit yang lalu,@riz8677,Netral
YouTube,Apa bila izasah pa jokowi asli berarti gibran lanjut jdi wslpers  dan sebalik ny apa izasah palsu gibran Legowo mundur aja jdi wslpers.. Gitu aja rakyat kecil maah pendapat nya,19 menit yang lalu,@DiditSamsudin,Netral
YouTube,"Bener kata bang roky...
Jiwa bengis di balik muka mulyono..
Masalah ijasah masalah sepele...tknggal tunjukin dan buktikan keasliannya...sesimpel itu..tapi sampe di bawa ke jalur hukum....miris",19 menit yang lalu,@firman-mp1mx,Netral
YouTube,"Pengacaa-pengacara kodok merasa hebat, merasa jumawa dilihat dari senyum dibibirnya?  Tipikal pengacara hitam?",19 menit yang lalu,@Indahnadingintin,Netral
YouTube,"Wess talah enak"" adem ayem, golek masalah aee",19 menit yang lalu,@nurilrahmadikakurniawan516,Netral
YouTube,Bacot roy suryo.. giliran dlaporin langsung sama pak jokowi. Alaibi nya lain lagi. Mantan presdien nglaporin 2 ibu_ibu.. lucu nih orang.. mulai panik mau masuk bui😂,19 menit yang lalu,@Bangmoel-m5d,Netral
YouTube,pengalihan isu😂,19 menit yang lalu,@richannel1491,Netral
YouTube,"hati"" propaganda kebencian memecah belah bangsa",19 menit yang lalu,@DjokoPurnomo-w3v,Negatif
YouTube,"Rakyat pintar sudah banyak yg tdk percaya lg sma hukum d negara kita, jangankan perkara ijazah, banyak perkara2 yg lain, yg begitu semraut, begitu mudahnya d padamkan sma mereka, benar kata pak mahmud md, dia sudah siapkan  si A si B si C nya, sebelum terjun kelapangan....",19 menit yang lalu,@Adisuhendri-r5z,Netral
YouTube,kalau urusan sepele kaya gini di persoalkan bakal ada hal2 sepele lain yang bisa di buat2 jadi masalah... pokoknya penyakit hati itu sangat berbahaya,19 menit yang lalu,@amirulrifai3611,Netral
YouTube,Setuju ..liatin aja ijazahnya clear masalah biar tdk berjilid2 mslh ini,19 menit yang lalu,@ahmadfikri3307,Positif
YouTube,"Biar gak ucap sembarangan kepada orang,pennjarakan aja pak",19 menit yang lalu,@sunardiprj7416,Netral
YouTube,Terserah kau mbacot apa Roy sukro!! Siap2 aja kau tidur di balik jeruji😂😂 kalau bisa tidur...hiahahahaha...😂😂,19 menit yang lalu,@iskandar9213,Netral
YouTube,Hati hati akan ada yang dilaporkan ke polisi bagi yang mempertanyakan surat nikah yang asli.😅😅😅😅,19 menit yang lalu,@NanoRano77,Netral
YouTube,Memfitnah tanpa konsekuensi hukum... itu maunya si sukro?? berantem aja sinih yuk,19 menit yang lalu,@BabangRipiw,Netral
YouTube,Residifis panci 😅😅 mau aja rakyat di sutradarai nya. .,19 menit yang lalu,@STORIEKIWARAS,Netral
YouTube,"Mantan presiden berhak melapor tuduhan yg ""dianggap"" tidak benar",19 menit yang lalu (diedit),@goldenrules5697,Netral
YouTube,ditunjukin ko ke polisi yang 1 kolam.. Hhhh Orang Goblok aja Juga Paham  . kong kalingkongnya.. Palsu ya Palsu ya Jokodok laknat.,19 menit yang lalu,@Nadien_J89,Netral
YouTube,"kasus besar Pertamina, MBG, Korupsi, tertutup dengan berita sampah ijazah",19 menit yang lalu,@Speedyshow94,Netral
YouTube,Gak da otak roy suryo,20 menit yang lalu,@AzisOhang,Netral
YouTube,"Ini Goblog'a Suryo. 
Kata'a Buktikan Sendiri. 
Pas Di Buktikan Ngoceh Yang Aneh2. 
Takutt yeeee",20 menit yang lalu,@DDTMancing250791,Netral
YouTube,Pakar panci kok d kasih panggung mulu menjijikan,20 menit yang lalu,@slametmamo7469,Netral
YouTube,Mari kita kawal dan dalam hal ini pengadilan lah tempat yg pas untuk mengujinya . Semoga Allah SWT memberikan jalan untuk membuka masalah ini dan akhirnya masyarakat akan kembali guyup rukun lagi,20 menit yang lalu,@yadibangrombeng11,Netral
YouTube,Simple. mana tmn angkatan jokowi.......,20 menit yang lalu,@hardfilala304,Netral
YouTube,Iyaaa suryoooo busukk hatinya sampe ngejek niruin ktawa pkjokowi,20 menit yang lalu,@defidefi655,Netral
YouTube,"Jaman wes rusak... 
Salah wae okeh pendukunge",20 menit yang lalu,@MbahKakung-hr8du,Netral
YouTube,Share akun Bazer Advokat Jokowi,20 menit yang lalu,@MuksalMina-l2g,Netral
YouTube,Terlalu nie mah!,20 menit yang lalu,@nurulfalaheretanbutam5093,Netral
YouTube,"Sekali sekali kasi pelajaran biar tahu bahwa orang diam bukan tidak berarti dia lemah tapi dia berpikir, dan mencari cara bijak memberi pelajaran pada orang dungu",20 menit yang lalu,@iwayangiriada833,Netral
YouTube,1001 % roy suryo dkk  masuk bui..,20 menit yang lalu,@dudiirawan5957,Netral
YouTube,bila tidak ingin memperkeruh suasana. dlu 2  aja .bilang yg jjr .aja lbh bgus,20 menit yang lalu,@AmirSidiq24,Netral
YouTube,Loh kok? Ada apa dengan 2 ibu? Kok RS ngomong gitu? Suka aneh aja.,20 menit yang lalu,@helenapangaribuan7623,Netral
YouTube,"hal yg sangat sepele tp berlarut larut....
astagfirulloh....",20 menit yang lalu,@SimbahDIY,Netral
YouTube,"Apapun yg dilakukan Pak Jokowi dimata para pembenc jokowi, i gerombolan Roy Suryo  pasti tetep nyinyir dan tdk pernah puas  apa yg dilakukan pak Jokowi, silahkan survey 82% masyarakat Indonesia puas dengan kepemimpinan pak Jokowi, ayo terus proses hukum",20 menit yang lalu,@fxpurwandi3625,Netral
YouTube,kumpulan wong ruwet,20 menit yang lalu,@salmanalfarisi6984,Netral
YouTube,Cengar...cengir...si Roy...😠😠,20 menit yang lalu,@ENDANGGONDRONG,Netral
YouTube,"Mas Roy, seorang Dekan hanya tunjukan foto copy dan tdk bisa tunjukan ijasah asli karena hanya satu lembar asli dan dipegang oleh Jokowi sbg pemilik. Justru penuduh hrs bisa tunjukan asli dan foto copy karena penuduh berani katakan tdk asli/ palsu karena sdh ada bukti menurut penuduh. 
Penuduh sendiri harus berani tunjukan yg asli",20 menit yang lalu,@NikodemusN.RihiHeke,Netral
YouTube,Tangkap roy itu,20 menit yang lalu (diedit),@rollyn7238,Netral
YouTube,Logika di klarifikasi ugm teman teman dan ijasah masih belom percaya..terus narasi Suryo memang mulut politik yang punya hati iri dengki seperti ini narasinya...,20 menit yang lalu,@askhanchanel,Netral
YouTube,Penjarakan aja roy s cs krn sok pinter saya melihatnya dia seorang pembenci yg sdh berkarat.,20 menit yang lalu,@sarapudinudin,Netral
YouTube,Orng2 yg mau seenaknya menuduh..saat di laoprkan mau menghindar,20 menit yang lalu,@edyson8734,Netral
YouTube,"Sebenarnya masalahnya sangat sederhana, jika Pak Jokowi menunjukkan ijazah ASLI dari awal semuanya akan terang benderang. Tidak akan ada orang yang akan curiga. 
Hanya menunjukkan saja kok repot amat.",20 menit yang lalu,@wisman9740,Netral
YouTube,Satu kata Roy Suryo cs ingin mengacaukan keluarga pak Jokowi,21 menit yang lalu,@yenianti6638,Netral
YouTube,Jika anda melibbatkan masarakat kecil.dlm jaran😢 agama islam dijelas untk tdk sibuk mengurusi urusan org lai n.dan sibuklaklah mengurusi urusan diri sendiri.masalah ini tdk membuat masarakat makmur. Bukankah ini kepentingan org 2 politik ?,21 menit yang lalu,@KusnaidiKusnaidi-f2f,Netral
YouTube,"Mendingan lu Roy Panci, bereskan dulu pekerjaan yg belum selesai, serahkan pengelolaan usaha pada yg kamu percaya, siapkan kasur kecil, alat2 mandi, alat2 ibadah....karena dalam hitungan hari sejak saat ini anda akan berada dalam rumah tahanan negara.",21 menit yang lalu,@bangtatirsof23,Netral
YouTube,Motif dan tujuan hanya dendam,21 menit yang lalu,@SoniPermana-u7i,Netral
YouTube,"Jeblosin semua , Otak Sengkuni Biar Kapoookkk 🤣🤣🤣",21 menit yang lalu,@prionopriono5483,Netral
YouTube,"BUK PEMBAWA ACARA. KALAU TERNYATA NANTI NGAK PERLU DIPERSIDANGKAN MASALAH ASLI TDKNYA IJAZAH, TRUS PENGADILAN JUSTRU MRMBAHASBTTG PENCEMARAN NAMA BAIK,BMAKA BISA SAJA IKAZAH GAK PERLU DITUNJUKKAN KAN? APA BISA MASYARAKAT TAU IJAZAH MANTAN PRESIDENNYA? ATAU NANTI DITANYA ""BUAT APA"" AKAN DIKATAI MENCARI CARI KESALAHAN? AKAN DILAPORKAN TERKAIT PENCERAN NA BAIK? MBAK PRESENTER?",21 menit yang lalu,@adhisanjaya235,Netral
YouTube,gak ad kerjaan pentingnya ap...kan y udah gak menjabat...kx masih d usik aj😅😅😅,21 menit yang lalu (diedit),@ARGAArab,Netral
YouTube,"""Fitnah lebih kejam dari pembunuhan"" , pepatah itu masih berlaku apa tidak ya?
Apa semua selesai dengan minta maaf ?",21 menit yang lalu (diedit),@mangjunsky4062,Netral
YouTube,Sebenernya mudah itu solusinya... Karena orang kuliah sekolah pasti ada saksi ada temen temen,21 menit yang lalu,@Bayu-nn7op,Netral
